  0.0000000000E+00   301.2057019    
  0.1400000000E-08   301.6952600    
  0.2800000000E-08   302.8251406    
  0.4200000000E-08   304.5699563    
  0.5600000000E-08   306.8919629    
  0.7000000000E-08   309.7409490    
  0.8400000000E-08   313.0561243    
  0.9800000000E-08   316.7680935    
  0.1120000000E-07   320.7999462    
  0.1260000000E-07   325.0691907    
  0.1400000000E-07   329.4902310    
  0.1540000000E-07   333.9761447    
  0.1680000000E-07   338.4406019    
  0.1820000000E-07   342.8002555    
  0.1960000000E-07   346.9765886    
  0.2100000000E-07   350.8974752    
  0.2240000000E-07   354.4989924    
  0.2380000000E-07   357.7268083    
  0.2520000000E-07   360.5370528    
  0.2660000000E-07   362.8972132    
  0.2800000000E-07   364.7867115    
  0.2940000000E-07   366.1968982    
  0.3080000000E-07   367.1309144    
  0.3220000000E-07   367.6033439    
  0.3360000000E-07   367.6393546    
  0.3500000000E-07   367.2736460    
  0.3640000000E-07   366.5493115    
  0.3780000000E-07   365.5163571    
  0.3920000000E-07   364.2300547    
  0.4060000000E-07   362.7493454    
  0.4200000000E-07   361.1351112    
  0.4340000000E-07   359.4483723    
  0.4480000000E-07   357.7486571    
  0.4620000000E-07   356.0924527    
  0.4760000000E-07   354.5316881    
  0.4900000000E-07   353.1124807    
  0.5040000000E-07   351.8741256    
  0.5180000000E-07   350.8482101    
  0.5320000000E-07   350.0580172    
  0.5460000000E-07   349.5182662    
  0.5600000000E-07   349.2350199    
  0.5740000000E-07   349.2058418    
  0.5880000000E-07   349.4202943    
  0.6020000000E-07   349.8605956    
  0.6160000000E-07   350.5024226    
  0.6300000000E-07   351.3159820    
  0.6440000000E-07   352.2671867    
  0.6580000000E-07   353.3188400    
  0.6720000000E-07   354.4319551    
  0.6860000000E-07   355.5671097    
  0.7000000000E-07   356.6856647    
  0.7140000000E-07   357.7509684    
  0.7280000000E-07   358.7295228    
  0.7420000000E-07   359.5919136    
  0.7560000000E-07   360.3135854    
  0.7700000000E-07   360.8755343    
  0.7840000000E-07   361.2647254    
  0.7980000000E-07   361.4742634    
  0.8120000000E-07   361.5034702    
  0.8260000000E-07   361.3577222    
  0.8400000000E-07   361.0480163    
  0.8540000000E-07   360.5904627    
  0.8680000000E-07   360.0056405    
  0.8820000000E-07   359.3177183    
  0.8960000000E-07   358.5535523    
  0.9100000000E-07   357.7417772    
  0.9240000000E-07   356.9117576    
  0.9380000000E-07   356.0925676    
  0.9520000000E-07   355.3120971    
  0.9660000000E-07   354.5961329    
  0.9800000000E-07   353.9675111    
  0.9940000000E-07   353.4454925    
  0.1008000000E-06   353.0452181    
  0.1022000000E-06   352.7772559    
  0.1036000000E-06   352.6474056    
  0.1050000000E-06   352.6566543    
  0.1064000000E-06   352.8012117    
  0.1078000000E-06   353.0727750    
  0.1092000000E-06   353.4589611    
  0.1106000000E-06   353.9437819    
  0.1120000000E-06   354.5082654    
  0.1134000000E-06   355.1312123    
  0.1148000000E-06   355.7899401    
  0.1162000000E-06   356.4610612    
  0.1176000000E-06   357.1213312    
  0.1190000000E-06   357.7484250    
  0.1204000000E-06   358.3216404    
  0.1218000000E-06   358.8225923    
  0.1232000000E-06   359.2357941    
  0.1246000000E-06   359.5490849    
  0.1260000000E-06   359.7539865    
  0.1274000000E-06   359.8459318    
  0.1288000000E-06   359.8243068    
  0.1302000000E-06   359.6923909    
  0.1316000000E-06   359.4571889    
  0.1330000000E-06   359.1290943    
  0.1344000000E-06   358.7214568    
  0.1358000000E-06   358.2500933    
  0.1372000000E-06   357.7326875    
  0.1386000000E-06   357.1881327    
  0.1400000000E-06   356.6358853    
