9	11	1.62174324772038e-122	-6.333832030530828e-123
9	12	-2.7614463023677886e-122	3.5265732328616153e-122
9	23	4.637681936049251e-9	4.876749865618904e-9
9	24	-3.216621647871064e-9	-1.2470664564434452e-9
10	1	0.999999999999957	2.898939764551555e-7
10	2	8.121577791084734e-17	-3.203327156852483e-17
10	11	7.816692169450067e-121	-3.0959727469587824e-121
10	12	-1.3104666248966802e-120	1.6721923108119373e-120
10	23	1.0169503138759586e-8	1.0710937128834115e-8
10	24	-6.970631826917375e-9	-2.66865515829037e-9
11	1	0.9999999999999468	3.221044188661705e-7
11	2	3.80302635971798e-16	-1.519532411718315e-16
11	11	3.624780353540502e-119	-1.455328219962985e-119
11	12	-5.997519577999902e-119	7.649595873528214e-119
11	23	2.1899569547039297e-8	2.309215950355601e-8
11	24	-1.485762197211954e-8	-5.611137102580824e-9
12	1	0.9999999999999339	3.5431486342290853e-7
12	2	1.7177138059356444e-15	-6.945000954059426e-16
12	11	1.6216759092327397e-117	-6.58723901023868e-118
12	12	-2.645388851764062e-117	3.374257739884545e-117
12	23	4.630952384969422e-8	4.8896871464530014e-8
12	24	-3.1089903762631753e-8	-1.1552780776806521e-8
13	1	0.9999999999999125	3.8652531707020237e-7
13	2	7.486340940450153e-15	-3.0627146441380594e-15
13	11	6.99761027943238e-116	-2.876631918033134e-116
13	12	-1.1252841084918244e-115	1.434819634499374e-115
13	23	9.617608416427599e-8	1.0171311716231608e-7
13	24	-6.385397449198585e-8	-2.3353533583005808e-8
14	1	0.9999999999998621	4.1873580739154584e-7
14	2	3.148296715276421e-14	-1.3030892908471119e-14
14	11	2.9121652848681117e-114	-1.2112810585622938e-114
14	12	-4.6171576298691325e-114	5.8832173222060875e-114
14	23	1.961915120950095e-7	2.0786467035983117e-7
14	24	-1.2878483887209135e-7	-4.633973811958358e-8
15	1	0.9999999999996978	4.5094644115688565e-7
15	2	1.277772967340087e-13	-5.3493017741375645e-14
15	11	1.1691210306095577e-112	-4.9188854132378536e-113
15	12	-1.827200766765572e-112	2.326256987253976e-112
15	23	3.931333008287812e-7	4.173498082375356e-7
15	24	-2.5503549834782663e-7	-9.02053166319305e-8
16	1	0.9999999999991073	4.831576145145628e-7
16	2	5.005347134476416e-13	-2.119344742919405e-13
16	11	4.5276476655944605e-111	-1.9269922268545902e-111
16	12	-6.974520431992775e-111	8.869924795171272e-111
16	23	7.738588826841544e-7	8.232732267615488e-7
16	24	-4.958644767365156e-7	-1.7229496526338048e-7
17	1	0.9999999999969742	5.153707451772901e-7
17	2	1.892454034434215e-12	-8.104433601328493e-13
17	11	1.6914075943039112e-109	-7.282308991971268e-110
17	12	-2.5679336789221155e-109	3.261497680221128e-109
17	23	1.4964319130658128e-6	1.595605021161025e-6
17	24	-9.466168062994557e-7	-3.2291355653002023e-7
18	1	0.9999999999894426	5.475907178784972e-7
18	2	6.90645042492411e-12	-2.991364544975318e-12
18	11	6.0954922714945745e-108	-2.6547692715490692e-108
18	12	-9.120275235995129e-108	1.156542495434867e-107
18	23	2.842732839357815e-6	3.0385193812674393e-6
18	24	-1.7743357882694644e-6	-5.937715633353917e-7
19	1	0.9999999999636904	5.798337402479754e-7
19	2	2.4330800492127023e-11	-1.0657815208588061e-11
19	11	2.1192109125106719e-106	-9.336235102801365e-107
19	12	-3.1246887063359836e-106	3.95513422390805e-106
19	23	5.305310562940196e-6	5.685573167909137e-6
19	24	-3.265439138020694e-6	-1.0711582306428873e-6
20	1	0.9999999998786532	6.121515922480326e-7
20	2	8.274906790540117e-11	-3.6656142445125755e-11
20	11	7.108244357288794e-105	-3.1674887606878876e-105
20	12	-1.0327744182450493e-104	1.3044481701994229e-104
20	23	9.72734446488574e-6	0.000010454050679309562
20	24	-5.90055434461893e-6	-1.895724046158725e-6
21	1	0.999999999607654	6.447035470527911e-7
21	2	2.717140145306274e-10	-1.2171134661857843e-10
21	11	2.3003584119828794e-103	-1.0367298019284382e-103
21	12	-3.2932879256565094e-103	4.149264122490115e-103
21	23	0.00001752268238653536	0.00001888936747483883
21	24	-0.000010468651188653127	-3.29120935614239e-6
22	1	0.9999999987743197	6.779612527060653e-7
22	2	8.614775358358686e-10	-3.901671697249457e-10
22	11	7.182871349824853e-102	-3.27368183605434e-102
22	12	-1.0132273422398474e-101	1.2729364667956239e-101
22	23	0.00003101306342482996	0.000033542779342695317
22	24	-0.000018236202347991447	-5.604863034397476e-6
23	1	0.9999999963016851	7.132691463804619e-7
23	2	2.6375603675862753e-9	-1.2076420279930943e-9
23	11	2.1641910294947224e-100	-9.973361967431235e-101
23	12	-3.0079285535903923e-100	3.766580711816153e-100
23	23	0.00005393147524802186	0.00005854072030304115
23	24	-0.00003119056827284131	-9.362119285891707e-6
24	1	0.9999999892220084	7.543158010606765e-7
24	2	7.798915819998324e-9	-3.6093378711245703e-9
24	11	6.292391129618746e-99	-2.9315282016782706e-99
24	12	-8.616773675313299e-99	1.0749971458545927e-98
24	23	0.00009215311460077127	0.00010042122914883388
24	24	-0.00005237900780087466	-0.00001533730384569731
25	1	0.9999999696600838	8.108401836159693e-7
25	2	2.227358958018054e-8	-1.0417285595626986e-8
25	11	1.7655856098621308e-97	-8.313950637373343e-98
25	12	-2.382179066355387e-97	2.9593901368144357e-97
25	23	0.00015472663884585466	0.00016933054860411345
25	24	-0.0000863646196517629	-0.000024640571525831013
26	1	0.9999999174936106	9.075844335369548e-7
26	2	6.145049215981623e-8	-2.903738430601973e-8
26	11	4.781319769011163e-96	-2.2750739195096586e-96
26	12	-6.3561781063062225e-96	7.858654529674891e-96
26	23	0.0002552851173968073	0.0002806883379349528
26	24	-0.00013981647863069217	-0.0000388183133058544
27	1	0.9999997832187916	1.1050207299357966e-6
27	2	1.637944970585741e-7	-7.817659081653254e-8
27	11	1.249765873958974e-94	-6.007198564807828e-95
27	12	-1.6370155386894042e-94	2.0130859162700708e-94
27	23	0.0004139137511280763	0.00045743889661094815
27	24	-0.00022224090791064807	-0.00005995961982912939
28	1	0.9999994495876231	1.54531026739927e-6
28	2	4.2186816960726797e-7	-2.0330824455623465e-7
28	11	3.15333904770036e-93	-1.5305596317363868e-93
28	12	-4.069976277970029e-93	4.974649551687028e-93
28	23	0.0006595341876072107	0.0007330028737893592
28	24	-0.0003468421833165967	-0.0000907952865777113
29	1	0.9999986492782988	2.549828801150872e-6
29	2	1.0500937137336784e-6	-5.107841593711265e-7
29	11	7.680982260603161e-92	-3.763077828668838e-92
29	12	-9.76933595877638e-92	1.1859528476286623e-91
29	23	0.0010328264587788957	0.0011550226790519138
29	24	-0.0005314727166141011	-0.00013476861127391395
30	1	0.9999967956460536	4.817025392795383e-6
30	2	2.526560317102372e-6	-1.2398570653088845e-6
30	11	1.8063998536338671e-90	-8.92817642042196e-91
30	12	-2.2642743241697874e-90	2.7276986631377875e-90
30	23	0.0015896426136722834	0.001789948587844973
30	24	-0.0007995945683513743	-0.00019604958249726075
31	1	0.9999926496936064	9.805742300233474e-6
31	2	5.877122214459086e-6	-2.9080882475582345e-6
31	11	4.1021669215011406e-89	-2.0441805350050864e-89
31	12	-5.068110043206836e-89	6.0529771276044766e-89
31	23	0.0024047658057826746	0.0027284358043616237
31	24	-0.0011811276308130209	-0.00027945770658501683
32	1	0.9999836934374394	0.000020443299036761093
32	2	0.000013219759005890163	-6.591700278846432e-6
32	11	8.99644567413116e-88	-4.516690699684131e-88
32	12	-1.095680778005789e-87	1.2959996024920133e-87
32	23	0.0035757326451720498	0.004091412564688313
32	24	-0.0017130097714075899	-0.00039025616447653624
33	1	0.999965003720367	0.00004237025899987572
33	2	0.00002876100930998723	-0.000014440927512543356
33	11	1.905668721862489e-86	-9.630961835786311e-87
33	12	-2.28832275246832e-86	2.677457203565408e-86
33	23	0.00522626704446301	0.006036536807108054
33	24	-0.0024392487169868256	-0.0005337840417282583
34	1	0.9999273218932898	0.00008601755135995232
34	2	0.00006053583245168817	-0.000030581247466463436
34	11	3.8994907523436524e-85	-1.9818207685870245e-85
34	12	-4.617706813320616e-85	5.337508558650214e-85
34	23	0.007508677470172334	0.0087645897643159
34	24	-0.003410215430063105	-0.0007149070750483709
35	1	0.9998539044097396	0.00016988504346009288
35	2	0.0001232999716328827	-0.00006260830194977273
35	11	7.709421379308146e-84	-3.9354270839119254e-84
35	12	-9.005299770680018e-84	1.0267520072846065e-83
35	23	0.010604357672643878	0.012525168745922497
35	24	-0.004680927258603346	-0.0009372935635325705
36	1	0.9997156444281508	0.0003254119887757994
36	2	0.00024309600673798684	-0.00012393006480012765
36	11	1.4728600787781284e-82	-7.540926942740409e-83
36	12	-1.6975608592264216e-82	1.9059397950545295e-82
36	23	0.014721317714792796	0.017620849520971076
36	24	-0.006308109814461499	-0.001202562173987055
37	1	0.9994639238394243	0.0006037344804042297
37	2	0.0004640736938115007	-0.00023721108171834165
37	11	2.7195727984240855e-81	-1.3941636520207882e-81
37	12	-3.093890586030795e-81	3.414005207018439e-81
37	23	0.020087473981668515	0.024408800080252813
37	24	-0.008345920716980081	-0.0015094004607303377
38	1	0.99902075976866	0.0010843321180359876
38	2	0.0008580780974778902	-0.0004390785429472162
38	11	4.854132214500814e-80	-2.4864427287481247e-80
38	12	-5.4530093359168734e-80	5.900768792033585e-80
38	23	0.026938267113484377	0.0332986467911741
38	24	-0.010840372193349228	-0.001852809927002247
39	1	0.9982661342956968	0.0018849986066472567
39	2	0.0015372305596262827	-0.0007859923986347323
39	11	8.376476224197392e-79	-4.276562914828328e-79
39	12	-9.296453355159759e-79	9.840023384658408e-79
39	23	0.03549709946306254	0.04474522481856952
39	24	-0.013822701123646457	-0.002223680737873832
40	1	0.9970230182707825	0.003171694079936952
40	2	0.002669122099327643	-0.0013606978880571015
40	11	1.3976793446048572e-77	-7.090558270680511e-78
40	12	-1.5333462850720129e-77	1.5828744136947376e-77
40	23	0.04594717906342843	0.0592347042036095
40	24	-0.017302190888373106	-0.0026089131536443464
41	1	0.995041554894811	0.005165711011817963
41	2	0.004493259045129486	-0.002277941755169111
41	11	2.2552427855522565e-76	-1.1325995856574686e-76
41	12	-2.447289366853021e-76	2.4554640107016688e-76
41	23	0.05839379134417874	0.07726252784810998
41	24	-0.02125921936715666	-0.00299225360594544
42	1	0.9919851039410348	0.008144423463133082
42	2	0.007336083878551067	-0.0036872067951511014
42	11	3.519189438087442e-75	-1.7415177515558012e-75
42	12	-3.7801937772942356e-75	3.6717433399187914e-75
42	23	0.07281704328914541	0.09930175512208358
42	24	-0.02563954051884731	-0.0033558759221178937
43	1	0.9874221759340036	0.01243109351038889
43	2	0.011620435550558498	-0.005769321480071104
43	11	5.310762608139457e-74	-2.574909498095111e-74
43	12	-5.651484070568262e-74	5.289364157540208e-74
43	23	0.08901701690610654	0.12576098616086911
43	24	-0.030350930160890008	-0.0036825119845961584
44	1	0.9808293512988029	0.018369350541858676
44	2	0.01786411091907108	-0.00872334833155775
44	11	7.750203460613059e-73	-3.655631576629193e-73
44	12	-8.177783629519394e-73	7.334617240627902e-73
44	23	0.10655617854297021	0.15693230319733323
44	24	-0.03526325584743829	-0.003957668623270764
45	1	0.9716105640868217	0.026279654704697886
45	2	0.02666182964862259	-0.01274072584230832
45	11	1.0936175703073004e-71	-4.974374118803749e-72
45	12	-1.1452605177080253e-71	9.779934825895377e-72
45	23	0.12470757235645805	0.1929317830709436
45	24	-0.040212700396017806	-0.004171265176318523
46	1	0.9591370381326456	0.0363987040831878
46	2	0.038646045157576706	-0.017965795849397746
46	11	1.4919352853993524e-70	-6.4726000912283e-71
46	12	-1.552052247372695e-70	1.2522441673869501e-70
46	23	0.14242087260509487	0.2336379988121263
46	24	-0.04501027627137706	-0.004318030085267587
47	1	0.9428092260637098	0.04880815750695604
47	2	0.054425155553717255	-0.024445782614010276
47	11	1.9673974204013325e-69	-8.029248995945433e-70
47	12	-2.0349422106520718e-69	1.5370286542395777e-69
47	23	0.15832015595951876	0.2786369220698456
47	24	-0.0494540139491681	-0.004396310496009451
48	1	0.9221372922250763	0.06336510991307567
48	2	0.07450269050828959	-0.03207839950499096
48	11	2.5073585471072625e-68	-9.457579938774376e-69
48	12	-2.580680386696731e-68	1.8044340640763764e-68
48	23	0.17074535859851903	0.3271835693403647
48	24	-0.053343491771274856	-0.004405551286768733
49	1	0.8968307449837137	0.07965140835583279
49	2	0.09918709447634862	-0.040569930477100065
49	11	3.08785069294389e-67	-1.0517995617026988e-67
49	12	-3.1647555310772696e-67	2.020113697625627e-67
49	23	0.17784256604400075	0.37819009606656573
49	24	-0.05649492919578076	-0.004343379389636732
50	1	0.8668823947012823	0.09695965058548639
50	2	0.1285070623542889	-0.04941857105286344
50	11	3.674176069143888e-66	-1.0949306870867446e-66
50	12	-3.752005754013343e-66	2.1478119545914688e-66
50	23	0.17769722088794065	0.4302456880790674
50	24	-0.05875503907122942	-0.004203645713421772
51	1	0.83262905693071	0.11432879020280295
51	2	0.1621498916828685	-0.05793504621000628
51	11	4.223674662906368e-65	-1.0515077911507483e-65
51	12	-4.299421362943403e-65	2.15552484848697e-65
51	23	0.16849229165648175	0.48166564483732593
51	24	-0.06001220666659256	-0.003976634269552469
52	1	0.7947731524902782	0.1306318752469619
52	2	0.1994383780514523	-0.0653047043182162
52	11	4.6904488756685975e-64	-9.055444817253834e-65
52	12	-4.7609455261218556e-64	2.0220194881140777e-64
52	23	0.14866556775182793	0.5305574908948407
52	24	-0.06020415009877264	-0.0036518947855756264
53	1	0.7543559706416467	0.14470528930608134
53	2	0.23935522432746018	-0.07068444206280215
53	11	5.031255184693737e-63	-6.531034671039073e-64
53	12	-5.093473038372711e-63	1.7420867880888056e-63
53	23	0.11704126720076666	0.5748844363841545
53	24	-0.05932177901354332	-0.0032230655505923345
54	1	0.7126832387600268	0.15549738904777632
54	2	0.28061443922380264	-0.0733177755272319
54	11	5.211402708506797e-62	-3.0465306891592206e-63
54	12	-5.262838206915007e-62	1.3290967661293537e-62
54	23	0.0729225665430112	0.6125050347989887
54	24	-0.05740933965058405	-0.002693109029791146
55	1	0.671213606396529	0.16220880944230912
55	2	0.3217697562477391	-0.07264595733324798
55	11	5.209491972055175e-61	1.1529877410335665e-62
55	12	-5.248560703831325e-61	8.141329276412976e-62
55	23	0.01615016137729219	0.6411749586535446
55	24	-0.05456108581139447	-0.002078021432753048
56	1	0.6314274135044035	0.16439875765226158
56	2	0.3613436708664261	-0.06839405794126821
56	11	5.02018220024334e-60	5.711989670868291e-61
56	12	-5.046498088095931e-60	2.4191694199461236e-61
56	23	-0.05284968184387498	0.6585120306030592
56	24	-0.05091473285683294	-0.0014074724826143026
57	1	0.594694882411822	0.16203999807676428
57	2	0.39795880980800363	-0.06061734165661986
57	11	4.654720703887847e-59	1.0213178377199288e-59
57	12	-4.6691540125361325e-59	-3.354853136921313e-60
57	23	-0.13299395622259996	0.6619455962578725
57	24	-0.046641972632270066	-0.0007218276771946905
58	1	0.5621601282686806	0.1555164188122686
58	2	0.4304555383320402	-0.04970206119841361
58	11	4.1394603963546446e-58	1.4234356045849424e-58
58	12	-4.143937535709483e-58	-8.658252402068566e-59
58	23	-0.22241845675079155	0.6486907784397412
58	24	-0.04193647549153925	-0.0000662105621590317
59	1	0.53465231242395	0.14556737559124505
59	2	0.4579840536740801	-0.036322863461998506
59	11	3.5128559049291026e-57	1.7403587129746494e-57
59	12	-3.509954529925918e-57	-1.3034315949855136e-57
59	23	-0.31828792333832945	0.6158017708081542
59	24	-0.03700013539422333	0.0005167791648034636
60	1	0.5126303203526278	0.13319027200710282
60	2	0.4800636121557914	-0.021364688782776163
60	11	2.8214451408022507e-56	1.9445439860360973e-56
60	12	-2.8139055002399986e-56	-1.6146445968466235e-56
60	23	-0.41655818245002474	0.5603618796732328
60	24	-0.03202875954323401	0.0009937102804403498
61	1	0.49616388078236756	0.11951683068849984
61	2	0.49660488423872057	-0.005820437719190887
61	11	2.115210972140335e-55	2.0213672985820707e-55
61	12	-2.1054992676872782e-55	-1.7813770959088324e-55
61	23	-0.5117429989516956	0.47985869120943164
61	24	-0.027198775278664798	0.0013446792176685595
62	1	0.48495183010565907	0.10568015524878117
62	2	0.5078939522780461	0.009322282694576002
62	11	1.442638329158147e-54	1.970726013248918e-54
62	12	-1.4326599604091056e-54	-1.8025332715016754e-54
62	23	-0.5967729013913726	0.37276881661398437
62	24	-0.022656591201066605	0.0015645922134555775
63	1	0.47837603261982764	0.09268985259306954
63	2	0.5145391883736642	0.023190707671386188
63	11	8.458311387245866e-54	1.8067534590077327e-53
63	12	-8.368263112674986e-54	-1.6932004621704443e-53
63	23	-0.6630601775311861	0.23933726830873178
63	24	-0.01851187376058016	0.001661579777992872
64	1	0.4755861659908164	0.08133130517317538
64	2	0.5173860365858649	0.03511784262395363
64	11	3.5620642633459067e-53	1.5555643792756597e-52
64	12	-3.4880022757865302e-53	-1.4817143210010507e-52
64	23	-0.7008961111064975	0.08248191493239704
64	24	-0.014835258142152464	0.0016534972395910127
65	1	0.4756060790704922	0.07210213783920645
65	2	0.5174094918616594	0.04470154791471905
65	11	-8.581829484185607e-54	1.251221769632005e-51
65	12	1.4236290872771838e-53	-1.2049572346105041e-51
65	23	-0.700294740122984	-0.09131375012220375
65	24	-0.011660162143971184	0.001563722857298555
66	1	0.47744788451760223	0.06519354398255228
66	2	0.5155986309864672	0.05182301681381936
66	11	-2.458603461995337e-51	9.304906857564463e-51
66	12	2.4991014227191858e-51	-9.025735050095507e-51
66	23	-0.6523522284835284	-0.27132918823282115
66	24	-0.00898771450210223	0.0014172647523684673
67	1	0.48021722471669126	0.06051671566009695
67	2	0.5128501299609611	0.056622914970265906
67	11	-3.6692637098226557e-50	6.272951740981071e-50
67	12	3.6966531869234983e-50	-6.110696944802948e-50
67	23	-0.5511030695125742	-0.4424313016720527
67	24	-0.006793523179954041	0.0012377511074162734
68	1	0.4831938516662169	0.057766498351773284
68	2	0.5098868072396707	0.059441635082218676
68	11	-3.938987435363316e-49	3.6795958907571634e-49
68	12	3.956556484284116e-49	-3.588771919595771e-49
68	23	-0.39571881150853694	-0.5857038896882953
68	24	-0.005035081085400247	0.001045458064058103
69	1	0.4858762808897243	0.056507602769266654
69	2	0.5072124551071779	0.06073723857177805
69	11	-3.55036358129689e-48	1.6818837813446865e-48
69	12	3.561085191941786e-48	-1.6329222340914243e-48
69	23	-0.19271754569793986	-0.6801642968082717
69	24	-0.003658887284120999	0.0008562734250076636
70	1	0.4879868528540443	0.05626522303451343
70	2	0.5051065568151147	0.060998553537485276
70	11	-2.795220293335325e-47	3.2324231849871766e-48
70	12	2.801459056921552e-47	-2.9782454597472115e-48
70	23	0.04234253497300065	-0.7057261858987542
70	24	-0.0026066839586277235	0.000681406481887855
71	1	0.4894419541367013	0.05660280751963567
71	2	0.5036540374918371	0.06067037068635398
71	11	-1.928281015020535e-46	-4.515550640659311e-47
71	12	1.9317484982655146e-46	4.642614513477167e-47
71	23	0.28437446666099	-0.6473190731836295
71	24	-0.0018204760028879617	0.0005276568789230978
72	1	0.4902989533916096	0.057174703585349436
72	2	0.5027984019160368	0.060102967331226886
72	11	-1.1357593635450866e-45	-7.650123105558723e-46
72	12	1.1376026548147557e-45	7.711284337589701e-46
72	23	0.5002199750602175	-0.49969756353735967
72	24	-0.001246196621410971	0.0003980719072913045
73	1	0.4906947026151363	0.057748845958644796
73	2	0.5024033419590079	0.05953089087944464
73	11	-5.234494234192592e-45	-7.686259269230673e-45
73	12	5.243875983715715e-45	7.714602836030718e-45
73	23	0.652641988375815	-0.2720080604414233
73	24	-0.0008360342582298543	0.00029282398341834567
74	1	0.4907895893792205	0.05820226661630866
74	2	0.5023087888302554	0.05907838414905327
74	11	-1.2337849707092596e-44	-6.076683961361717e-44
74	12	1.2383600042342073e-44	6.089328392084381e-44
74	23	0.7069989651802578	0.009263766135742979
74	24	-0.0005495627581618531	0.00021014214785679419
75	1	0.49072684449838133	0.05849779832226254
75	2	0.5023716884227182	0.05878324125246128
75	11	8.64848576040777e-44	-3.965503897632827e-43
75	12	-8.627101001499382e-44	3.970933309047582e-43
75	23	0.6399848868998997	0.30058540638184666
75	24	-0.00035391314509572273	0.0001471554991331891
76	1	0.49061086819658106	0.0586526398467774
76	2	0.5024877334601352	0.05862855869280995
76	11	1.5726875987436307e-42	-2.0800613930733475e-42
76	12	-1.5717293238778757e-42	2.0823051872019214e-42
76	23	0.44881519437645173	0.5463464789008639
76	24	-0.00022327512965986788	0.0001005573204448275
77	1	0.49050277094650335	0.05870840250391612
77	2	0.5025958599685592	0.05857285840433005
77	11	1.4638632749480968e-41	-7.492055472842292e-42
77	12	-1.463451563961633e-41	7.50098069156611e-42
77	23	0.15823505483048445	0.6891216299381617
77	24	-0.0001380111517107319	0.00006706070887367287
78	1	0.49042769009547144	0.058708900625206575
78	2	0.5026709527543602	0.0585723836702177
78	11	1.0178557935948895e-40	-4.942240032099742e-43
78	12	-1.0176861535108842e-40	5.284042950389729e-43
78	23	-0.17786801017047454	0.6843157874569358
78	24	-0.00008361543816311625	0.00004366762196648329
79	1	0.4903873503630091	0.0586878537507858
79	2	0.5027112971557101	0.05859343882212517
79	11	5.481972061777895e-40	2.862302777993011e-40
79	12	-5.481301209157936e-40	-2.8610419975967047e-40
79	23	-0.4831406189433872	0.5162356846938413
79	24	-0.00004967856222009048	0.00002779957781537802
80	1	0.49037241773021534	0.058665279810405126
80	2	0.5027262315431428	0.0586160154112788
80	11	2.0387273682687342e-39	3.073566709439559e-39
80	12	-2.0384723702334292e-39	-3.0731186236537085e-39
80	23	-0.674948676106719	0.21063726928779275
80	24	-0.000028948576777112058	0.00001733995824967211
81	1	0.4903714581368006	0.05864950600941876
81	2	0.5027271917717306	0.05863178984432572
81	11	1.3783754773947375e-39	2.1548640991610158e-38
81	12	-1.3774417853377144e-39	-2.1547107005860895e-38
81	23	-0.6881911857050018	-0.16222405461112666
81	24	-0.00001652805397642489	0.000010625070650958092
82	1	0.4903756520397549	0.05864147819436028
82	2	0.5027229980908907	0.05863981759621987
82	11	-5.683780122397158e-38	1.1031114074663125e-37
82	12	5.68411016541778e-38	-1.1030609111289022e-37
82	23	-0.5009103523579236	-0.49901169793828914
82	24	-9.215543032256327e-6	6.405719041614636e-6
83	1	0.49038005557190434	0.05863890878417332
83	2	0.5027185946338493	0.05864238671287318
83	11	-6.013451528386302e-37	3.5844761329386754e-37
83	12	6.013564209162353e-37	-3.584316958465461e-37
83	23	-0.15243418171589035	-0.6904257996115659
83	24	-4.985094827410182e-6	3.7905503156983126e-6
84	1	0.49038287401753866	0.05863905607690476
84	2	0.5027157762126584	0.058642239053503756
84	11	-3.8741666982801684e-36	-1.465079108763655e-37
84	12	3.8742037091034534e-36	1.4655562691006964e-37
84	23	0.2561447206599473	-0.6590249738704766
84	24	-2.5912042416405952e-6	2.178418344210259e-6
85	1	0.49038409938204314	0.058639989065723
85	2	0.5027145508556845	0.05864130567599517
85	11	-1.701780374867722e-35	-1.2432913281050144e-35
85	12	1.7017919310068384e-35	1.2433048244092642e-35
85	23	0.5859040624731607	-0.39577833942322754
85	24	-1.2832542075501243e-6	1.1869730352637406e-6
86	1	0.49038435101417804	0.058640780715416785
86	2	0.5027142992256594	0.058640513631354176
86	11	-3.632072551505139e-35	-1.0643812762320554e-34
86	12	3.6321060196636954e-35	1.064384874926327e-34
86	23	0.7067369140147811	0.021142492775041204
86	24	-6.110156927326792e-7	5.852385606439526e-7
87	1	0.49038421674958055	0.05864120236501115
87	2	0.5027144334907403	0.05864009158515668
87	11	1.7407801556738791e-34	-5.6279282466355105e-34
87	12	-1.7407715670633593e-34	5.627937569324566e-34
87	23	0.5533653383283746	0.4401259702671853
87	24	-3.010636919876488e-7	2.3697464340777118e-7
88	1	0.4903840347525833	0.05864134309244879
88	2	0.5027146154877888	0.0586399504607015
88	11	2.4578957102616356e-33	-1.770189389125826e-33
88	12	-2.4578939302668932e-33	1.77019199506279e-33
88	23	0.16730567047059353	0.686973708051021
88	24	-1.8397889787303263e-7	5.886578020658391e-8
89	1	0.4903839225720858	0.05864135220115119
89	2	0.5027147276682474	0.058639940954874625
89	11	1.527526842492867e-32	6.165611545725422e-34
89	12	-1.5275266121797211e-32	-6.1655203764142115e-34
89	23	-0.3005926013484518	0.6399751153127979
89	24	-1.5433476057557412e-7	-5.9309454648180096e-9
90	1	0.4903838805061061	0.05864133090364034
90	2	0.5027147697341807	0.05863996185522708
90	11	5.680658925274089e-32	5.00933564927575e-32
90	12	-5.680658927068453e-32	-5.009331725396193e-32
90	23	-0.6410007250738761	0.29839927893527396
90	24	-1.4929935731439596e-7	-1.3395279769142816e-9
91	1	0.490383875373769	0.05864132033091367
91	2	0.5027147748664751	0.05863997203078123
91	11	5.428766241859253e-32	3.642932400566998e-31
91	12	-5.42876535760172e-32	-3.6429306727335158e-31
91	23	-0.6798456714369083	-0.19425221276193191
91	24	-1.362226061511799e-7	3.688246275026366e-8
92	1	0.4903838806237411	0.05864132565686423
92	2	0.5027147696164612	0.05863996630765168
92	11	-9.488786426001868e-31	1.4800798658016087e-30
92	12	9.488788805745741e-31	-1.4800791994555106e-30
92	23	-0.3758656958378173	-0.5988731401581187
92	24	-1.0378367039504114e-7	8.094252794048242e-8
93	1	0.49038388450754444	0.05864134007906505
93	2	0.5027147657326153	0.05863995148826909
