  0.0000000000E+00   301.2057019    
  0.2500000000E-08   303.8207034    
  0.5000000000E-08   309.7464840    
  0.7500000000E-08   318.5942254    
  0.1000000000E-07   329.8027306    
  0.1250000000E-07   342.6810238    
  0.1500000000E-07   356.4574808    
  0.1750000000E-07   370.3352350    
  0.2000000000E-07   383.5485488    
  0.2250000000E-07   395.4144333    
  0.2500000000E-07   405.3774569    
  0.2750000000E-07   413.0435139    
  0.3000000000E-07   418.1999132    
  0.3250000000E-07   420.8214902    
  0.3500000000E-07   421.0619961    
  0.3750000000E-07   419.2320602    
  0.4000000000E-07   415.7662637    
  0.4250000000E-07   411.1819609    
  0.4500000000E-07   406.0336926    
  0.4750000000E-07   400.8671097    
  0.5000000000E-07   396.1760041    
  0.5250000000E-07   392.3660024    
  0.5500000000E-07   389.7275979    
  0.5750000000E-07   388.4202418    
  0.6000000000E-07   388.4684387    
  0.6250000000E-07   389.7695538    
  0.6500000000E-07   392.1119950    
  0.6750000000E-07   395.2018566    
  0.7000000000E-07   398.6952005    
  0.7250000000E-07   402.2327603    
  0.7500000000E-07   405.4741357    
  0.7750000000E-07   408.1282576    
  0.8000000000E-07   409.9775445    
  0.8250000000E-07   410.8941763    
  0.8500000000E-07   410.8470523    
  0.8750000000E-07   409.8993636    
  0.9000000000E-07   408.1976847    
  0.9250000000E-07   405.9535708    
  0.9500000000E-07   403.4200064    
  0.9750000000E-07   400.8652121    
  0.1000000000E-06   398.5459979    
  0.1025000000E-06   396.6835892    
  0.1050000000E-06   395.4439879    
  0.1075000000E-06   394.9242916    
  0.1100000000E-06   395.1464229    
  0.1125000000E-06   396.0583056    
  0.1150000000E-06   397.5420195    
  0.1175000000E-06   399.4281665    
  0.1200000000E-06   401.5145311    
  0.1225000000E-06   403.5871718    
  0.1250000000E-06   405.4419481    
  0.1275000000E-06   406.9041528    
  0.1300000000E-06   407.8445830    
  0.1325000000E-06   408.1906105    
  0.1350000000E-06   407.9312295    
  0.1375000000E-06   407.1159537    
  0.1400000000E-06   405.8477917    
  0.1425000000E-06   404.2711740    
  0.1450000000E-06   402.5562675    
  0.1475000000E-06   400.8812355    
  0.1500000000E-06   399.4142922    
  0.1525000000E-06   398.2973530    
  0.1550000000E-06   397.6327601    
  0.1575000000E-06   397.4743534    
  0.1600000000E-06   397.8236425    
  0.1625000000E-06   398.6312394    
  0.1650000000E-06   399.8033123    
  0.1675000000E-06   401.2122898    
  0.1700000000E-06   402.7105504    
  0.1725000000E-06   404.1457412    
  0.1750000000E-06   405.3761645    
  0.1775000000E-06   406.2846023    
  0.1800000000E-06   406.7893741    
  0.1825000000E-06   406.8515730    
  0.1850000000E-06   406.4777549    
  0.1875000000E-06   405.7181075    
  0.1900000000E-06   404.6602974    
  0.1925000000E-06   403.4196539    
  0.1950000000E-06   402.1269504    
  0.1975000000E-06   400.9148903    
  0.2000000000E-06   399.9046937    
  0.2025000000E-06   399.1942729    
  0.2050000000E-06   398.8489345    
  0.2075000000E-06   398.8955804    
  0.2100000000E-06   399.3209727    
  0.2125000000E-06   400.0739601    
  0.2150000000E-06   401.0715118    
  0.2175000000E-06   402.2078355    
  0.2200000000E-06   403.3654969    
  0.2225000000E-06   404.4275318    
  0.2250000000E-06   405.2892199    
  0.2275000000E-06   405.8683365    
  0.2300000000E-06   406.1129822    
  0.2325000000E-06   406.0061464    
  0.2350000000E-06   405.5666742    
  0.2375000000E-06   404.8466361    
  0.2400000000E-06   403.9253595    
  0.2425000000E-06   402.9008748    
  0.2450000000E-06   401.8796517    
  0.2475000000E-06   400.9656585    
  0.2500000000E-06   400.2499356    
